x,y
0,29.252201197062014
1,30.086490421992092
2,30.120872943099858
3,30.217736766399124
4,30.600240255166177
5,30.721435872791968
6,31.22144931176664
7,31.45075046956988
8,31.5894556111485
9,31.80968250613275
10,31.891867860962147
11,32.06701530542713
12,32.16601300997961
13,32.18777215281414
14,32.469303814355655
15,32.49803748406837
16,32.5141309443483
17,32.814595217213345
18,32.86781288997661
19,33.21210376855778
20,33.29681204027112
21,33.360055359462656
22,33.59204699693199
23,33.61113990276261
24,33.738418091964505
25,33.95480660336793
26,34.03050424061525
27,34.10410983437039
28,34.14364905358274
29,34.465859762646275
30,34.85411917364677
31,34.954000255336084
32,35.634238567886754
33,35.919008530686504
34,36.07326171501271
35,36.15187008446289
36,36.301113031978176
37,36.67037658433414
38,36.68977669157921
39,36.99459402736844
40,37.02640753416721
41,37.059202290834016
42,37.06246112691446
43,37.25583720761708
44,37.823682719997464
45,37.87487964261276
46,37.99535019209685
47,38.15095583088965
48,38.272942999507706
49,38.31916554744355
50,38.33831638414931
51,38.43681405968046
52,38.50990394615518
53,38.50990394615518
54,38.68965820606772
55,38.72250681553712
56,39.16790473590973
57,40.0062617654983
58,40.16044122830402
59,40.40898491951953
60,40.54183383873882
61,40.85167857290156
62,41.32161020119841
63,41.7173655143764
64,41.74556707492272
65,41.98487313355998
66,42.259685033430344
67,42.35403192333453
68,42.3782483309911
69,42.46473126845727
70,42.73176960703308
71,42.742237702754
72,42.93867946569881
73,43.15733125057394
74,43.558653880589006
75,43.58504804760028
76,43.631042926589295
77,44.16729147652643
78,44.16729147652643
79,44.452280628600256
80,44.51671221714395
81,44.807272916709316
82,44.903886359073276
83,45.463967687918704
84,45.48270789794218
85,45.7373843213927
86,45.764680002066605
87,45.92295239395369
88,45.95693232605488
89,46.014647553194486
90,46.32890859633243
91,46.42036407945192
92,46.48834076883688
93,47.04743885254816
94,47.33085101607547
95,47.35089709502791
96,47.46460466844238
97,48.168465025864144
98,48.355840786896515
99,48.446523611361975
100,48.46325883847565
101,49.080591897850894
102,49.13351996626517
103,49.584928393991376
104,49.607324078540906
105,50.08206121562601
106,50.15531153787975
107,50.15635150381289
108,50.61448510205666
109,50.82883438642265
110,50.91936311741171
111,51.073705029966916
112,51.12562932268057
113,51.185119145485025
114,51.528392725173994
115,51.59393074731577
116,51.74639880499463
117,51.787038397803386
118,51.8844742958557
119,52.007440383936235
120,52.335660460995356
121,52.506493328972056
122,52.967052819432716
123,53.03113332631443
124,53.060452129355774
125,53.15401120635567
126,53.2059373285115
127,53.3993424537566
128,53.51334582213075
129,53.63943344444555
130,53.66791270509811
131,53.751074494416976
132,53.795416940410774
133,53.84657949399968
134,54.05837203660177
135,54.07947433584559
136,54.23679263125866
137,54.269019022794964
138,54.657785871683764
139,54.71064786111925
140,54.85023264578189
141,55.33306515559088
142,55.5193964227391
143,55.54766621105283
144,55.58182175992988
145,55.59029765440711
146,55.631423902134266
147,55.63886555943284
148,55.76385512798402
149,55.76385512798402
150,55.786032835653096
151,55.885749610897776
152,56.57399210173948
153,56.580599632483235
154,56.73351853029011
155,56.812866626910434
156,56.953419200898836
157,57.55546903567718
158,57.580090537064606
159,57.60938852344485
160,57.889539494456294
161,57.96009241146098
162,58.02559193110042
163,58.092536815131346
164,58.37841513706092
165,58.43394743440846
166,58.50098464473033
167,58.56241390481018
168,58.7204462222774
169,58.979195716025245
170,59.19507052000822
171,59.45443636444401
172,59.477793618597254
173,59.48317901240795
174,59.51468024617922
175,59.64690731660786
176,59.875950440864614
177,59.914698687878094
178,59.9299502440172
179,60.268884937150965
180,60.286903625375885
181,60.333239437205165
182,60.519591377204925
183,60.559626302741535
184,60.8092697092297
185,60.81025846737561
186,60.84564565968712
187,61.07467821078857
188,61.106278248016366
189,61.18942519024551
190,61.243800138328744
191,61.24841638228039
192,61.398707866975116
193,61.674917567711354
194,61.78173990151852
195,61.970163372893765
196,62.04988348504843
197,62.17051228189208
198,62.28988034504606
199,62.308191570662586
200,62.31876797133154
201,62.499599350940095
202,62.7528554411937
203,63.168993406685594
204,63.2175034979397
205,63.41387953496968
206,63.493892882890265
207,63.502380271068816
208,63.50367882560779
209,63.59486784422619
210,63.779921418502376
211,63.907335930605356
212,64.00408893981286
213,64.13932198591934
214,64.22593359658114
215,64.22661642524223
216,64.52195219575657
217,64.58194574389599
218,64.70763026735608
219,64.82125964325189
220,64.94489531732192
221,65.24829188977861
222,65.33135469960311
223,65.39172839403155
224,65.4284128854705
225,65.47036121406953
226,65.57500303204023
227,65.62180206498188
228,65.6808747956099
229,65.68244562036743
230,65.83065662057419
231,66.0804314821433
232,66.25422401667825
233,66.43806235187343
234,66.48440335048718
235,66.5886842111205
236,66.5989080129669
237,66.75561746751448
238,67.28822591589987
239,67.2998440154415
240,67.91537460076533
241,67.91537460076533
242,68.0407649766356
243,68.20705031243654
244,68.27920692158494
245,68.45909328406427
246,68.70759041410389
247,68.70908013944252
248,69.07719127835693
249,69.07800508616624
250,69.11205511725784
251,69.11515578886858
252,69.50699129962639
253,69.51085068493667
254,69.60954733704371
255,70.08077371873424
256,70.14285576819617
257,70.30341295999203
258,70.33659526635859
259,70.34751110361069
260,70.3549995232216
261,70.36988920750558
262,70.43916184720139
263,70.7384708633628
264,70.81589630126128
265,70.82687559562493
266,70.95007157933776
267,71.01446470204378
268,71.09634876006791
269,71.26709565303364
270,71.38777339147599
271,71.4367169740771
272,71.54698112508675
273,71.5544268227698
274,71.65910330522155
275,71.70051203045675
276,71.75731501403428
277,71.92530188958166
278,72.14224287016438
279,72.18365517825515
280,72.21251470772224
281,72.29352536357463
282,72.5232436160078
283,72.64414613062729
284,72.71313902447847
285,72.71390406955803
286,72.86310923602502
287,72.88945785159424
288,72.92523869963229
289,73.50100851470071
290,73.60594909303585
291,74.05038893186904
292,74.1902740883398
293,74.56794511793314
294,74.62766518017159
295,74.70457716016182
296,74.76799960328447
297,74.94854979408804
298,75.00149577488814
299,75.05867388667639
300,75.30038412352971
301,75.49997864669128
302,75.70425156859676
303,75.71537630911796
304,75.75037629118023
305,75.96674774783025
306,76.03728757526268
307,76.18511459051824
308,76.3029257594538
309,76.31015911079838
310,76.34808039104635
311,76.3638266076913
312,76.3838475917434
313,76.57545553020331
314,76.6708461386605
315,76.78446917577085
316,76.80719374512049
317,76.81051456618755
318,76.85894118914128
319,76.86579808639443
320,77.18814236410857
321,77.3205228075929
322,77.43358145156782
323,77.45585004193262
324,77.56233643066625
325,77.61132056929226
326,77.61148596074356
327,78.01659003004508
328,78.03392049485497
329,78.08813743312392
330,78.15281512837194
331,78.52027485826495
332,78.61321481209555
333,78.75624919217469
334,78.79946272876357
335,78.93490360528205
336,78.97123822374569
337,78.99605109171766
338,79.04298852043881
339,79.23039347115818
340,79.23251814722705
341,79.29371300071449
342,79.2943863787704
343,79.3508620492196
344,79.71972358753055
345,79.8001267991161
346,79.80892687329795
347,79.86338753105883
348,79.9360730558257
349,80.03145815460459
350,80.06499976597166
351,80.09094665159297
352,80.09463381134515
353,80.3760002814987
354,80.38669118600174
355,80.39076739832579
356,80.44197446468918
357,80.44340467341185
358,80.46837392627063
359,80.4760919337641
360,80.52460301737209
361,80.79959310018214
362,80.80838332989362
363,80.89261574333256
364,80.8983842966861
365,81.18670238769097
366,81.31730682847875
367,81.42512654822286
368,81.54073481764235
369,81.5493022004486
370,81.71699298503795
371,81.93238153204018
372,82.03000807515275
373,82.88821740658372
374,83.15744357931419
375,83.18998742421813
376,83.20115106353468
377,83.22606500849804
378,83.31808181747351
379,83.45587667483284
380,83.5843405473261
381,83.7183652849474
382,83.71979423719276
383,83.80104811326592
384,83.80584939273287
385,83.84268127650175
386,84.07867591022767
387,84.15039756291242
388,84.3191431257692
389,84.63606242036512
390,84.66120005244096
391,84.76553475590845
392,84.81098571901518
393,84.95317828497724
394,85.02910225075831
395,85.14775081608903
396,85.36254968173125
397,85.4319450362952
398,85.44088249482581
399,86.15156221959649
400,86.21359040625012
401,86.26705533898401
402,86.31982761126808
403,86.3597748007411
404,86.54051654275574
405,86.68834926330263
406,86.80158052764747
407,86.81582149631663
408,86.88807134013409
409,86.91340826986968
410,86.91340826986968
411,86.92379281409518
412,86.94228971458254
413,86.97086894186079
414,86.97651204815638
415,87.0117862422749
416,87.14577514825326
417,87.15447414174464
418,87.37675132600282
419,87.52969361946035
420,87.82233683634335
421,88.13615563375
422,88.20100436600273
423,88.21423799482481
424,88.21876334418688
425,88.23849244549675
426,88.35731795298572
427,88.405612430564
428,88.40943243682342
429,88.56230336087977
430,88.70462093766231
431,88.78195140445986
432,88.82803086276172
433,88.85311504148365
434,88.86381042234495
435,88.9080392082648
436,88.98995845710692
437,89.13956952825566
438,89.21017092326782
439,89.68908906871903
440,89.7054441637285
441,89.83927276730019
442,89.87116273003019
443,89.94653433490963
444,89.98787106304916
445,90.09346261275114
446,90.1582045563647
447,90.43586556899575
448,90.86584447999225
449,91.11162192928826
450,91.146210293633
451,91.18153510019758
452,91.25421006199163
453,91.30279110055373
454,91.37738905785622
455,91.41897595017716
456,91.64926429261027
457,91.67533075987275
458,91.87474033873325
459,92.05756594456865
460,92.14902720452552
461,92.25190665795905
462,92.33626718561642
463,92.3966656961199
464,92.53569528032087
465,92.6816822908114
466,92.68388994088161
467,92.71199538431327
468,92.95619889636873
469,93.2595177774457
470,93.50584558838123
471,93.51646148664388
472,93.56615232940074
473,93.67857243419556
474,93.86358112341777
475,93.97246701546575
476,94.21290069876449
477,94.32967745506538
478,94.61949606883897
479,94.64719110245055
480,94.69962649376986
481,94.70927496200271
482,94.77588180621073
483,94.81445263079186
484,95.01958915941769
485,95.0632812321534
486,95.10987008841335
