x,y
0,16.93193938318491
1,18.152427288770628
2,18.6826040669903
3,19.265803372132776
4,19.50780586717266
5,20.11444594731601
6,20.162623592108826
7,20.241050366764977
8,20.738181464915087
9,20.907396019707814
10,20.964697537554564
11,21.131169022471664
12,21.13647014869206
13,21.90160781178216
14,22.002840404163695
15,22.181129523693688
16,22.288408925827298
17,22.629637371717262
18,22.694471151520563
19,22.694471151520563
20,22.853210760671512
21,22.979493365840145
22,23.432080641260107
23,23.547084989270022
24,23.662079567116884
25,23.797733513481422
26,24.710965477920737
27,24.812133223060222
28,25.181031233106864
29,25.476276088693055
30,26.19694464563301
31,26.419579535488356
32,26.715337346334724
33,26.715337346334724
34,26.93805155935902
35,26.966562963180074
36,27.18610505002553
37,27.410759376304952
38,27.81947595025314
39,27.96553961898244
40,28.19533945979496
41,28.296567842046315
42,28.315468540321806
43,28.38815924732937
44,28.42004698368242
45,28.496937120924077
46,28.499454157220814
47,28.60719094719733
48,28.807849431368716
49,28.908771988523377
50,29.05759388366241
51,29.283456491104698
52,29.383869669148307
53,29.411352685995958
54,29.59072272988447
55,29.884168357813248
56,29.91517464375452
57,29.93240598814048
58,30.120872943099858
59,30.291470656606688
60,30.330563829764355
61,30.49877629481349
62,30.512300194763075
63,30.550450481868964
64,30.69752806833266
65,31.65828700706101
66,31.724075092869473
67,31.733874770747285
68,32.06678198189006
69,32.676027029993435
70,32.7036635075987
71,32.879311625140204
72,32.9948687630979
73,33.013267703523454
74,33.194410363579436
75,33.483928771490355
76,33.59204699693199
77,33.65847365454488
78,33.65941546721643
79,33.65941546721643
80,33.728653773877056
81,33.78601303482528
82,33.93084799682869
83,33.99222458728201
84,34.00930823981325
85,34.02469426876015
86,34.031176726553205
87,34.182174323264015
88,34.22541530185124
89,34.42836370364026
90,34.49524704664507
91,34.60302137595834
92,34.682463820160656
93,34.954125782305425
94,35.28069197395223
95,35.34511012670441
96,35.35542252061945
97,35.41100689594287
98,35.424481966404464
99,35.631506061048974
100,35.73153545695555
101,35.919008530686504
102,35.96248848648805
103,36.16401612725941
104,36.23915969888476
105,36.35808276606306
106,36.405447615342034
107,36.466765715484684
108,36.660264464318146
