x,y
0,11.18616888753376
1,13.35924793985558
2,13.505863376498661
3,13.809121086411825
4,14.457413005978758
5,14.457413005978758
6,14.662330631297278
7,15.812859972526542
8,16.330084957774865
9,16.531027873011425
10,16.55430348544345
11,16.773475557688414
12,16.784031998593584
13,16.84576600017982
14,16.858474068888828
15,16.891663210573316
16,17.06988622649642
17,17.1230322715394
18,17.13533352553295
19,17.145620142694025
20,17.165813545784697
21,17.325258017450206
22,17.474555980350814
23,17.709179300914855
24,17.84937408686097
25,17.895035617111834
26,17.895846880534172
27,18.001664097325502
28,18.053707388482227
29,18.096274212104372
30,18.277516353189053
31,18.513948633650624
32,18.52673163079161
33,18.570600078812628
34,18.913853865109864
35,19.031138190166068
36,19.144533635324837
37,19.284627834598428
38,19.290812541447796
39,19.443150912274525
40,19.755958739137437
41,19.94459425644246
42,20.241050366764977
43,20.419017531910463
44,21.139679418355918
45,21.17447139445764
46,21.439848436456305
47,21.98272957729735
48,22.002840404163695
49,22.14134424075558
50,22.181129523693688
51,22.383522192606026
52,22.491639609121723
53,22.8448411638245
54,22.938567524728434
55,23.004544277317702
56,23.081589063554592
57,23.108081336841135
58,23.192802835684745
59,23.192802835684745
60,23.687616564020747
61,23.7141388965929
62,23.86134440321026
63,24.126454588054322
64,24.159891711474675
65,24.16899607249583
66,24.21237687809047
67,24.430232626465223
68,24.44667574690652
69,24.594785669841336
70,24.612142390301962
71,24.699081660848666
72,24.727035084395705
73,24.7646737787568
74,24.838376662688674
75,24.99088600864819
76,25.476276088693055
77,25.547383114573517
78,25.547383114573517
79,25.57719385799893
80,25.66699190611172
81,25.780878910840773
82,25.791393176982538
83,25.82485229293922
84,25.88812846455336
85,25.88812846455336
86,25.9074828071505
87,25.989413421331808
88,26.054668417386374
89,26.097014433044993
90,26.14447178553846
91,26.17630215560146
92,26.2327336308236
93,26.399914869623103
94,26.51864917701978
95,26.51864917701978
96,26.523794521920372
97,26.699802023778776
98,26.70642731588505
99,26.864823552687316
100,26.882866036586808
